R, [case-76-Random, 0, 0, 218.06238198448642, 0.013881232711388858, 0.06667579678080462, 19.04651094861542],[3.0915E8, 8.49592057903278E8, 1.26242197573927E7]
R, [case-86-Random, 0, 0, 128.4551659925516, 0.014723717151134297, 0.035620910635635335, 2.734590765746411],[3.0915E8, 6.36640602091763E8, 8.95096075389019E8]
R, [case-86-Random, 0, 0, 128.4551659925516, 0.014723717151134297, 0.035620910635635335, 2.734590765746411],[3.0915E8, 9.08371305714875E8, 1.23135235712336E7]
R, [case-91-Random, 0, 0, 320.23413659212815, 0.009708756462289622, 0.029849608728602806, 14.901466363155398],[3.0915E8, 7.1543850959769E8, 1.01643162299355E8]
RM, [case-3-Random, 0, 0, 38.15056409826167, 0.008228539846214146, 0.057907216447028266, 16.94701155787478],[3.0915E8, 7.12292687089609E8, 3.11909672630776E8]
RM, [case-4-Random, 0, 0, 135.29553405400782, 0.01742022947068619, 0.09739028986532744, 4.319479349735899],[3.0915E8, 4.33115259112047E8, 1.14477447844622E9]
RM, [case-61-Random, 0, 0, 76.92791184261839, 0.022569810998652247, 0.0017543672124078775, 17.49491083484626],[3.0915E8, 7.10458753760641E8, 4.30197132363678E8]
RM, [case-86-Random, 0, 0, 128.4551659925516, 0.014723717151134297, 0.035620910635635335, 2.734590765746411],[3.0915E8, 6.36640602091763E8, 8.95096075389019E8]
SR, [case-1-SemiRandom, 0, 0, 316.4254767459722, 0.021306394781473125, 0.0019579000109167413, 1.9206202480814019],[3.0915E8, 4.18299961049163E8, 1.44574780593614E9]
SR, [case-5-SemiRandom, 0, 0, 157.2882730089403, 0.015142873951259933, 0.014339804292672741, 4.5801749373153875],[3.0915E8, 7.04293829358772E8, 3.76199877280052E8]
SR, [case-13-SemiRandom, 0, 0, 38.80915469497959, 0.013920384559032058, 0.004523510886363822, 3.32152748549836],[3.0915E8, 6.47791086664983E8, 8.57392751920469E8]
SR, [case-41-SemiRandom, 0, 0, 118.93965455703842, 0.022850477672068974, 0.031740661379327045, 0.4493217517670285],[3.0915E8, 6.22928504656907E8, 1.154069371727E9]
SR, [case-41-SemiRandom, 0, 0, 118.93965455703842, 0.022850477672068974, 0.031740661379327045, 0.4493217517670285],[3.0915E8, 9.59168695474667E8, 1.62297122240088E7]
SR, [case-74-SemiRandom, 0, 0, 260.522871083602, 0.016988151953192535, 0.07364304368636009, 3.018420124985021],[3.0915E8, 4.41743310623654E8, 1.17445997153035E9]
SR, [case-88-SemiRandom, 0, 0, 237.9282418682962, 0.012338028814962036, 0.10070868177658562, 14.19457987444337],[3.0915E8, 6.8123888824103E8, 7.05018604857768E8]
SR, [case-89-SemiRandom, 0, 0, 23.65043789814394, 0.02236487387887981, 0.05778134839216699, 9.685705204469501],[3.0915E8, 7.21190891953663E8, 3.69380013798591E8]
SRM, [case-5-SemiRandom, 0, 0, 157.2882730089403, 0.015142873951259933, 0.014339804292672741, 4.5801749373153875],[3.0915E8, 7.04293829358772E8, 3.76199877280052E8]
SRM, [case-13-SemiRandom, 0, 0, 38.80915469497959, 0.013920384559032058, 0.004523510886363822, 3.32152748549836],[3.0915E8, 6.47791086664983E8, 8.57392751920469E8]
SRM, [case-41-SemiRandom, 0, 0, 118.93965455703842, 0.022850477672068974, 0.031740661379327045, 0.4493217517670285],[3.0915E8, 6.22928504656907E8, 1.154069371727E9]
SRM, [case-88-SemiRandom, 0, 0, 237.9282418682962, 0.012338028814962036, 0.10070868177658562, 14.19457987444337],[3.0915E8, 6.8123888824103E8, 7.05018604857768E8]
SRM, [case-89-SemiRandom-AUMENTA PARAM=4-DISMINUYE PARAM=3-DISMINUYE PARAM=6-AUMENTA PARAM=5, 0, 0, 21.6, 0.025, 0.10206170054859134, 9.534860781576723],[3.0915E8, 4.77653832728193E8, 1.59724365292988E9]
R, [case-17-Random, 0, 0, 357.7296077556391, 0.02187073595061354, 0.01768342021231476, 12.80043196230663],[3.0915E8, 7.15023987166286E8, 1.28205113136107E8]
R, [case-29-Random, 0, 0, 100.32970734657636, 0.02257726152200401, 0.010090839680807578, 18.04357547447892],[3.0915E8, 7.2685488321463E8, 1.17192390214834E8]
R, [case-53-Random, 0, 0, 111.69531846430353, 0.021450880380609244, 0.07166447619922087, 12.372822588818092],[3.0915E8, 6.62958745516395E8, 7.02982231258242E8]
R, [case-63-Random, 0, 0, 141.58130371870476, 0.021730768922841565, 0.09697644918600755, 9.736538176469272],[3.0915E8, 6.62763588433897E8, 9.04163308763964E8]
R, [case-63-Random, 0, 0, 141.58130371870476, 0.021730768922841565, 0.09697644918600755, 9.736538176469272],[3.0915E8, 9.49839933628552E8, 1.08449983671387E7]
R, [case-88-Random, 0, 0, 168.63367731391975, 0.008180089130203537, 0.0965149290709883, 1.6707592483674427],[3.0915E8, 6.9334318136655E8, 6.91847783554026E8]
R, [case-90-Random, 0, 0, 115.6312072402377, 0.01720097546812032, 0.04757384992583943, 5.264328697391214],[3.0915E8, 6.9934752577123E8, 1.67394204273668E8]
R, [case-95-Random, 0, 0, 112.01816832991793, 0.010785387860485189, 0.061728490263069, 9.122866512067716],[3.0915E8, 5.25884256539909E8, 1.33953596859005E9]
R, [case-95-Random, 0, 0, 112.01816832991793, 0.010785387860485189, 0.061728490263069, 9.122866512067716],[3.0915E8, 8.2726125285008E8, 1.64108955601096E7]
R, [case-99-Random, 0, 0, 106.796262604246, 0.018391458666860157, 0.07341821681151282, 17.858713080154658],[3.0915E8, 6.98263837176048E8, 3.34127915426886E8]
RM, [case-53-Random-AUMENTA PARAM=5-AUMENTA PARAM=6-AUMENTA PARAM=4-DISMINUYE PARAM=3, 0, 0, 111.60000000000001, 0.0216, 0.07654627541144352, 12.375032078216597],[3.0915E8, 5.47031537570989E8, 9.73906163263069E8]
RM, [case-63-Random-AUMENTA PARAM=4-DISMINUYE PARAM=6-AUMENTA PARAM=5-DISMINUYE PARAM=3, 0, 0, 108.0, 0.025, 0.10206170054859134, 9.534860781576723],[3.0915E8, 4.79007121847619E8, 1.60994308066686E9]
RM, [case-88-Random, 0, 0, 168.63367731391975, 0.008180089130203537, 0.0965149290709883, 1.6707592483674427],[3.0915E8, 6.9334318136655E8, 6.91847783554026E8]
RM, [case-99-Random-DISMINUYE PARAM=3-AUMENTA PARAM=6-AUMENTA PARAM=5-DISMINUYE PARAM=4, 0, 0, 97.2, 0.01837, 0.07450504140047169, 18.05537467149635],[3.0915E8, 6.71373518020364E8, 7.16216751493934E8]
SR, [case-1-SemiRandom, 0, 0, 299.53906290636144, 0.019215832656578103, 0.06225642955684927, 19.044963490640846],[3.0915E8, 6.43857254054113E8, 7.02343148335463E8]
SR, [case-17-SemiRandom, 0, 0, 331.2061969496999, 0.019247338543419947, 0.07205343126402416, 4.369059601699306],[3.0915E8, 5.44769186816661E8, 1.0503341404446E9]
SR, [case-17-SemiRandom, 0, 0, 331.2061969496999, 0.019247338543419947, 0.07205343126402416, 4.369059601699306],[3.0915E8, 8.30232331136402E8, 1.52916209750925E7]
SR, [case-21-SemiRandom, 0, 0, 198.86188529274392, 0.0206608407661086, 0.07668507285511122, 12.317696872272247],[3.0915E8, 6.70992076195505E8, 5.95868541893114E8]
SR, [case-25-SemiRandom, 0, 0, 18.769975939365576, 0.008114033330717356, 0.06119385994051645, 0.612487446480085],[3.0915E8, 5.37828054175318E8, 1.17674596575688E9]
SR, [case-25-SemiRandom, 0, 0, 18.769975939365576, 0.008114033330717356, 0.06119385994051645, 0.612487446480085],[3.0915E8, 8.3067790967544E8, 1.39270573253609E7]
SR, [case-40-SemiRandom, 0, 0, 46.93722172649526, 0.019401722710248155, 0.03795770435282814, 17.697831867145748],[3.0915E8, 9.06183777673742E8, 1.33753496589703E7]
SR, [case-48-SemiRandom, 0, 0, 16.94713173708573, 0.00970545864251511, 0.0369206051860778, 3.0169846092140196],[3.0915E8, 6.43407376163856E8, 1.0348093917236E9]
SR, [case-48-SemiRandom, 0, 0, 16.94713173708573, 0.00970545864251511, 0.0369206051860778, 3.0169846092140196],[3.0915E8, 9.48283034613741E8, 1.26649169363958E7]
SR, [case-51-SemiRandom, 0, 0, 5.742636289342573, 0.016679561566794898, 0.08439081197425685, 18.510551423774707],[3.0915E8, 6.85845482097708E8, 2.28735279367893E8]
SR, [case-61-SemiRandom, 0, 0, 145.99166025366105, 0.018840658383085386, 0.04777938674392028, 0.6654459203408584],[3.0915E8, 7.24751613567846E8, 1.45352740002227E8]
SR, [case-64-SemiRandom, 0, 0, 243.67888300678578, 0.023706295005327442, 0.04880926707617571, 5.796072688924044],[3.0915E8, 4.11630309994246E8, 1.3060310218725E9]
SR, [case-71-SemiRandom, 0, 0, 292.4947809579389, 0.012519466241305701, 0.040978413431131566, 17.450970686750292],[3.0915E8, 6.50581986235489E8, 6.61203355751796E8]
SR, [case-88-SemiRandom, 0, 0, 221.4646575815004, 0.012200459499223229, 0.0021246155602105683, 5.3899028196061405],[3.0915E8, 9.30089554311524E8, 1.28877325752913E7]
SRM, [case-1-SemiRandom-DISMINUYE PARAM=4-DISMINUYE PARAM=3-DISMINUYE PARAM=6-AUMENTA PARAM=5, 0, 0, 280.8, 0.01905, 0.06225763733464072, 18.866852184822026],[3.0915E8, 6.83515986532237E8, 5.95445603094891E8]
SRM, [case-17-SemiRandom, 0, 0, 331.2061969496999, 0.019247338543419947, 0.07205343126402416, 4.369059601699306],[3.0915E8, 5.44769186816661E8, 1.0503341404446E9]
SRM, [case-25-SemiRandom, 0, 0, 18.769975939365576, 0.008114033330717356, 0.06119385994051645, 0.612487446480085],[3.0915E8, 5.37828054175318E8, 1.17674596575688E9]
SRM, [case-48-SemiRandom, 0, 0, 16.94713173708573, 0.00970545864251511, 0.0369206051860778, 3.0169846092140196],[3.0915E8, 6.43407376163856E8, 1.0348093917236E9]
SRM, [case-51-SemiRandom-AUMENTA PARAM=5-AUMENTA PARAM=3-AUMENTA PARAM=6-AUMENTA PARAM=4, 0, 0, 7.2, 0.01684, 0.08471121145533082, 18.663982806490605],[3.0915E8, 6.46601011759829E8, 7.1266942677641E8]
R, [case-7-Random, 0, 0, 288.8871450262123, 0.024397078351508155, 0.060959627717071196, 16.43079711723904],[3.0915E8, 6.75087700481269E8, 6.0489509213196E8]
R, [case-7-Random, 0, 0, 288.8871450262123, 0.024397078351508155, 0.060959627717071196, 16.43079711723904],[3.0915E8, 9.26660884160661E8, 8298251.29401582]
R, [case-9-Random, 0, 0, 161.12815468515194, 0.012073069740539025, 0.07390973395126568, 6.922340477518158],[3.0915E8, 5.78295496899027E8, 1.35584008361635E9]
R, [case-9-Random, 0, 0, 161.12815468515194, 0.012073069740539025, 0.07390973395126568, 6.922340477518158],[3.0915E8, 8.82894953860488E8, 1.69593660201964E7]
R, [case-11-Random, 0, 0, 54.32508462881725, 0.020885279476202147, 0.09525211217632103, 4.372383785948418],[3.0915E8, 7.35883433422122E8, 6.99384840773404E7]
R, [case-15-Random, 0, 0, 248.3744717041552, 0.02267410122087367, 0.07848440302953437, 17.293640030054426],[3.0915E8, 6.29230610542399E8, 7.30108932558576E8]
R, [case-20-Random, 0, 0, 156.76546451657802, 0.022046603757828142, 0.0626933572452983, 16.760891623528277],[3.0915E8, 7.60067666128083E8, 1.75875854768624E7]
R, [case-26-Random, 0, 0, 83.82025934144104, 0.00967748829791052, 0.06958202194610359, 0.538345239564639],[3.0915E8, 6.98980489651377E8, 4.62211769764333E8]
R, [case-28-Random, 0, 0, 216.55048552081382, 0.020318617456127598, 0.07855115368845388, 12.930299156555238],[3.0915E8, 6.20873548472794E8, 8.35849219351261E8]
R, [case-40-Random, 0, 0, 162.737010501252, 0.012307969148201245, 0.06246905172772284, 8.099199782692773],[3.0915E8, 5.81486888725553E8, 9.84267829750547E8]
R, [case-40-Random, 0, 0, 162.737010501252, 0.012307969148201245, 0.06246905172772284, 8.099199782692773],[3.0915E8, 8.90911367637624E8, 1.25874324902116E7]
R, [case-49-Random, 0, 0, 187.55384271195322, 0.008745268584396127, 0.07756309240562934, 19.185096533531777],[3.0915E8, 7.09168853443246E8, 1.06960103490681E8]
R, [case-65-Random, 0, 0, 219.2519202190513, 0.02479393417134784, 2.880738106521197E-4, 19.752207196715545],[3.0915E8, 7.02056168555852E8, 2.52617829289592E8]
R, [case-76-Random, 0, 0, 239.90378708471644, 0.008213814786831284, 0.02216426982152167, 7.246814492093824],[3.0915E8, 9.06610809619203E8, 9895176.23950305]
R, [case-90-Random, 0, 0, 134.04328003430035, 0.012256841811883322, 0.03523688726385707, 7.992646710288425],[3.0915E8, 6.70445740063892E8, 7.1589226264384E8]
R, [case-93-Random, 0, 0, 334.7047415886176, 0.01636912761468358, 0.032639407907353556, 6.754151375085162],[3.0915E8, 6.9949962572193E8, 3.44924262819791E8]
RM, [case-7-Random-AUMENTA PARAM=5-AUMENTA PARAM=4-AUMENTA PARAM=6-DISMINUYE PARAM=3, 0, 0, 280.8, 0.02449, 0.06327825434012664, 16.43241964484499],[3.0915E8, 6.28007546130796E8, 8.76435158959491E8]
RM, [case-7-Random-AUMENTA PARAM=5-DISMINUYE PARAM=3-AUMENTA PARAM=6-DISMINUYE PARAM=4, 0, 0, 280.8, 0.02432, 0.06327825434012664, 16.43241964484499],[3.0915E8, 6.30289034393037E8, 8.69014242836277E8]
RM, [case-11-Random-DISMINUYE PARAM=6-AUMENTA PARAM=4-AUMENTA PARAM=5-AUMENTA PARAM=3, 0, 0, 75.60000000000001, 0.025, 0.10206170054859134, 4.260256944959813],[3.0915E8, 4.03233876654662E8, 1.69579783434924E9]
RM, [case-15-Random-AUMENTA PARAM=4-AUMENTA PARAM=5-DISMINUYE PARAM=3-DISMINUYE PARAM=6, 0, 0, 244.8, 0.025, 0.10206170054859134, 17.243897158170668],[3.0915E8, 5.88907949737739E8, 1.49271475411881E9]
RM, [case-20-Random-AUMENTA PARAM=6-AUMENTA PARAM=4-DISMINUYE PARAM=5-AUMENTA PARAM=3, 0, 0, 158.4, 0.02245, 0.06225763733464072, 16.83815840150783],[3.0915E8, 6.30781785655704E8, 7.38805257879521E8]
RM, [case-49-Random-AUMENTA PARAM=4-AUMENTA PARAM=5-AUMENTA PARAM=3-DISMINUYE PARAM=6, 0, 0, 216.0, 0.00936, 0.07756689241692943, 19.069721563153447],[3.0915E8, 7.04732993455355E8, 2.79543189467412E8]
RM, [case-65-Random-AUMENTA PARAM=3-DISMINUYE PARAM=6-AUMENTA PARAM=5-AUMENTA PARAM=4, 0, 0, 219.6, 0.025, 0.0010206170054859135, 19.678329698147703],[3.0915E8, 7.29003349409338E8, 7.44789500435744E7]
RM, [case-90-Random, 0, 0, 134.04328003430035, 0.012256841811883322, 0.03523688726385707, 7.992646710288425],[3.0915E8, 6.70445740063892E8, 7.1589226264384E8]
RM, [case-93-Random, 0, 0, 334.7047415886176, 0.01636912761468358, 0.032639407907353556, 6.754151375085162],[3.0915E8, 6.9949962572193E8, 3.44924262819791E8]
SR, [case-0-SemiRandom, 0, 0, 356.01296206531396, 0.01977324847923678, 0.10200900349125427, 13.957378224560072],[3.0915E8, 8.22223588132679E8, 1.70072879323917E7]
SR, [case-4-SemiRandom, 0, 0, 134.8309459689349, 0.008965414252842606, 0.08306466314417524, 7.431521243317101],[3.0915E8, 6.5305258512076E8, 7.98934879946968E8]
SR, [case-10-SemiRandom, 0, 0, 248.274919139683, 0.02008252669967457, 0.09092825886557848, 14.485764352796581],[3.0915E8, 4.3795494773196E8, 1.48773223490548E9]
SR, [case-10-SemiRandom, 0, 0, 248.274919139683, 0.02008252669967457, 0.09092825886557848, 14.485764352796581],[3.0915E8, 7.17308403855904E8, 1.97769607375342E7]
SR, [case-34-SemiRandom, 0, 0, 91.31819877794345, 0.00905273290134121, 0.026532673541789693, 3.3792574449302477],[3.0915E8, 6.91995398749543E8, 5.56736569016232E8]
SR, [case-34-SemiRandom, 0, 0, 91.31819877794345, 0.00905273290134121, 0.026532673541789693, 3.3792574449302477],[3.0915E8, 9.37536895228788E8, 8837447.71413243]
SR, [case-49-SemiRandom, 0, 0, 353.74851460439885, 0.021046417145550254, 0.04235409860296409, 2.9610536968288814],[3.0915E8, 7.51056690014068E8, 1.70975705836263E7]
SR, [case-50-SemiRandom, 0, 0, 29.296994774225674, 0.020067558265924643, 0.06390900024885225, 0.23515499303079387],[3.0915E8, 5.42319207852884E8, 1.26384191875558E9]
SR, [case-50-SemiRandom, 0, 0, 29.296994774225674, 0.020067558265924643, 0.06390900024885225, 0.23515499303079387],[3.0915E8, 8.24524961003167E8, 1.51685690167873E7]
SR, [case-56-SemiRandom, 0, 0, 110.43329528008681, 0.011549812102309136, 0.06899530739073094, 17.873247991869384],[3.0915E8, 5.772900593331E8, 1.06998048221683E9]
SR, [case-56-SemiRandom, 0, 0, 110.43329528008681, 0.011549812102309136, 0.06899530739073094, 17.873247991869384],[3.0915E8, 8.98806245754691E8, 1.45159304374027E7]
SR, [case-64-SemiRandom, 0, 0, 114.05668070481072, 0.019524176859503826, 0.005957463595353344, 2.166400194581843],[3.0915E8, 5.93139762861467E8, 8.78956362557832E8]
SR, [case-64-SemiRandom, 0, 0, 114.05668070481072, 0.019524176859503826, 0.005957463595353344, 2.166400194581843],[3.0915E8, 9.17948340871095E8, 1.18100869452503E7]
SR, [case-70-SemiRandom, 0, 0, 325.1932099395169, 0.021561411906396245, 0.09515392621306495, 10.042828920628963],[3.0915E8, 6.0149932033902E8, 8.36139047282185E8]
SR, [case-77-SemiRandom, 0, 0, 106.96592747524024, 0.009196031764016243, 0.033431954105213574, 12.438658923861517],[3.0915E8, 7.15826412100866E8, 1.1929708718119E8]
SRM, [case-4-SemiRandom, 0, 0, 134.8309459689349, 0.008965414252842606, 0.08306466314417524, 7.431521243317101],[3.0915E8, 6.5305258512076E8, 7.98934879946968E8]
SRM, [case-10-SemiRandom-AUMENTA PARAM=4-DISMINUYE PARAM=3-AUMENTA PARAM=5-AUMENTA PARAM=6, 0, 0, 244.8, 0.025, 0.10206170054859134, 14.606595239862214],[3.0915E8, 5.51197091165473E8, 1.53257821565482E9]
SRM, [case-10-SemiRandom-DISMINUYE PARAM=6-AUMENTA PARAM=5-AUMENTA PARAM=3-AUMENTA PARAM=4, 0, 0, 248.4, 0.025, 0.10206170054859134, 14.403725861530793],[3.0915E8, 5.48243106872029E8, 1.53753812364539E9]
SRM, [case-34-SemiRandom, 0, 0, 91.31819877794345, 0.00905273290134121, 0.026532673541789693, 3.3792574449302477],[3.0915E8, 6.91995398749543E8, 5.56736569016232E8]
SRM, [case-50-SemiRandom-AUMENTA PARAM=6-AUMENTA PARAM=5-AUMENTA PARAM=4-AUMENTA PARAM=3, 0, 0, 79.2, 0.025, 0.10206170054859134, 0.40573875666283926],[3.0915E8, 3.48178155068023E8, 1.75014391537744E9]
SRM, [case-64-SemiRandom, 0, 0, 114.05668070481072, 0.019524176859503826, 0.005957463595353344, 2.166400194581843],[3.0915E8, 5.93139762861467E8, 8.78956362557832E8]
SRM, [case-70-SemiRandom-DISMINUYE PARAM=6-AUMENTA PARAM=5-DISMINUYE PARAM=3-AUMENTA PARAM=4, 0, 0, 284.40000000000003, 0.025, 0.10206170054859134, 9.940599538239562],[3.0915E8, 4.84229003374823E8, 1.61265545851185E9]
R, [case-3-Random, 0, 0, 215.45996249243623, 0.012640974648714248, 0.014936272139155337, 10.859301366608795],[3.0915E8, 6.2165871536012E8, 9.54524559971317E8]
R, [case-8-Random, 0, 0, 260.42267155051354, 0.01842769821851846, 0.018015495991457797, 19.475825059798236],[3.0915E8, 9.38112077621235E8, 1.22762482304604E7]
R, [case-27-Random, 0, 0, 151.97991911188467, 0.009108802566082319, 0.0627628119936748, 14.044828990247318],[3.0915E8, 3.41033962178878E8, 1.54315008538818E9]
R, [case-28-Random, 0, 0, 254.93575037303185, 0.02496663793980357, 8.49875021024068E-4, 4.094033292224129],[3.0915E8, 6.43680430457865E8, 7.54905947401796E8]
R, [case-30-Random, 0, 0, 335.9916034850056, 0.02310197137626964, 0.0073821189051258874, 3.4751881984946666],[3.0915E8, 3.57082599498102E8, 1.30319210256725E9]
R, [case-57-Random, 0, 0, 298.83747280489206, 0.013414145567867592, 0.020787382419918676, 19.156979749418664],[3.0915E8, 7.10947993101145E8, 3.40840934688328E8]
R, [case-72-Random, 0, 0, 42.47715749347368, 0.010385169008145777, 0.0462920654991453, 18.43032085461096],[3.0915E8, 6.9652428766986E8, 7.27440921411069E8]
